,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
552133,5338,1676,4,960745594,M,25,17,27609,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
647428,2485,2533,4,1026161862,M,35,14,95746,Escape from the Planet of the Apes (1971),Action|Sci-Fi,False
182206,62,3421,4,977968952,F,35,3,98105,Animal House (1978),Comedy,False
986586,3718,1150,3,966263946,M,50,17,07728,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,False
41027,3125,150,5,993073880,M,25,7,10025,Apollo 13 (1995),Drama,False
613755,2499,2961,3,974090743,M,50,0,36109,"Story of Us, The (1999)",Comedy|Drama,False
22354,3411,2321,3,967757302,M,18,4,02139,Pleasantville (1998),Comedy,False
699941,2124,1994,5,974651333,M,25,0,12306,Poltergeist (1982),Horror|Thriller,False
176776,5097,1968,5,1009721117,M,56,16,19131,"Breakfast Club, The (1985)",Comedy|Drama,False
82139,4972,3108,5,962607770,M,35,0,95118,"Fisher King, The (1991)",Comedy|Drama|Romance,False
986771,4448,3563,4,995946334,M,25,14,06880,"Crow: Salvation, The (2000)",Action|Horror,False
891397,3521,3307,4,966921513,M,25,0,53213,City Lights (1931),Comedy|Drama|Romance,False
372449,1260,3246,5,987168394,M,25,17,28262,Malcolm X (1992),Drama,False
538739,5905,2021,4,957377642,F,35,20,78006,Dune (1984),Fantasy|Sci-Fi,False
163526,4390,459,2,965163936,M,25,0,11201,"Getaway, The (1994)",Action,False
980931,3313,2624,4,967955132,M,35,20,90292,After Life (1998),Drama,False
800902,4685,1208,2,963870407,M,35,1,55454,Apocalypse Now (1979),Drama|War,False
575526,3878,999,4,965917296,M,35,16,22124,2 Days in the Valley (1996),Crime,False
650518,1746,3927,5,974703408,M,25,4,33157,Fantastic Voyage (1966),Adventure|Sci-Fi,False
789796,1264,2459,2,974823332,M,25,1,53711,"Texas Chainsaw Massacre, The (1974)",Horror,False
639999,5046,2288,4,962499188,M,25,16,60614,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
356577,2223,1682,4,974600874,M,25,2,60123,"Truman Show, The (1998)",Drama,False
461953,5643,3037,5,958956218,F,35,1,84108,Little Big Man (1970),Comedy|Drama|Western,False
338188,5996,1007,4,966275845,F,25,0,87114,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,False
654973,4699,158,3,963564755,F,18,0,91765,Casper (1995),Adventure|Children's,False
122829,3691,1370,4,966309290,M,25,7,21030,Die Hard 2 (1990),Action|Thriller,False
905727,1836,2184,4,974828847,M,25,0,10016,"Trouble with Harry, The (1955)",Mystery|Thriller,False
399980,1050,3160,3,974965526,M,25,1,97302,Magnolia (1999),Drama,False
335054,1264,3753,3,974819804,M,25,1,53711,"Patriot, The (2000)",Action|Drama|War,False
55678,1489,3114,2,975121866,F,35,2,60201,Toy Story 2 (1999),Animation|Children's|Comedy,False
501945,1896,954,4,975273128,M,56,13,92115,Mr. Smith Goes to Washington (1939),Drama,False
14540,669,2918,5,975632301,M,25,17,30307,Ferris Bueller's Day Off (1986),Comedy,False
321581,272,357,3,976696059,M,18,0,80302,Four Weddings and a Funeral (1994),Comedy|Romance,False
16542,4258,1035,5,994697336,M,25,17,19711,"Sound of Music, The (1965)",Musical,False
986324,3224,3343,1,968522828,F,25,14,93428,And God Created Woman (1988),Comedy|Drama|Romance,False
63726,2165,648,4,974613256,M,25,7,32836,Mission: Impossible (1996),Action|Adventure|Mystery,False
946112,5888,2231,4,957534502,M,25,20,64114,Rounders (1998),Crime|Drama,False
289321,5176,2384,2,961861778,M,1,10,60423,Babe: Pig in the City (1998),Children's|Comedy,False
664238,2649,1367,3,973632711,M,25,16,80126,101 Dalmatians (1996),Children's|Comedy,False
136591,1605,593,5,974926762,F,18,0,28270,"Silence of the Lambs, The (1991)",Drama|Thriller,False
555883,3420,2706,5,989511472,F,25,7,48105,American Pie (1999),Comedy,False
300094,4868,3409,4,972353930,M,35,17,03820,Final Destination (2000),Drama|Thriller,False
93388,410,3255,4,976289449,F,25,1,55417,"League of Their Own, A (1992)",Comedy|Drama,False
585667,4884,3269,5,962745407,M,35,14,90266,Forever Young (1992),Adventure|Romance|Sci-Fi,False
889027,3031,766,3,970362782,M,18,4,48135,I Shot Andy Warhol (1996),Drama,False
522570,3475,2371,4,1015737260,M,25,14,33133,Fletch (1985),Comedy,False
289503,818,1729,4,975385888,M,18,4,60107,Jackie Brown (1997),Crime|Drama,False
813613,2145,3159,5,974630405,M,18,10,32750,Fantasia 2000 (1999),Animation|Children's|Musical,False
457897,1941,3466,4,974950036,M,35,17,94550,Heart and Souls (1993),Comedy|Fantasy,False
751833,3309,3770,3,967967382,M,25,17,20707,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,False
970604,5795,2022,2,958076810,M,25,1,92688,"Last Temptation of Christ, The (1988)",Drama,False
473998,4107,1374,5,965519041,F,25,0,23221,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
781532,3705,3219,3,966286002,M,45,7,30076,Pacific Heights (1990),Thriller,False
978157,3952,1397,3,974595680,F,45,1,12449,Bastard Out of Carolina (1996),Drama,False
627701,1496,3863,4,974749830,M,25,17,94108,"Cell, The (2000)",Sci-Fi|Thriller,False
592695,4060,141,4,965492041,M,25,18,55412,"Birdcage, The (1996)",Comedy,False
348308,186,3565,4,977058518,M,18,5,91767,Where the Heart Is (2000),Comedy|Drama,False
310407,5306,348,4,960939588,F,25,17,92121,Bullets Over Broadway (1994),Comedy,False
285726,999,1722,2,975045055,M,25,15,62558,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
232458,1306,866,5,974786096,M,25,3,64068,Bound (1996),Crime|Drama|Romance|Thriller,False
528456,474,2012,3,976239711,M,25,17,92126,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
798974,5387,901,3,960400890,F,25,1,45056,Funny Face (1957),Comedy|Musical,False
456751,2860,3608,5,974149812,M,35,17,20009,Pee-wee's Big Adventure (1985),Comedy,False
610401,1778,2433,4,974700650,M,18,4,94704,"Civil Action, A (1998)",Drama,False
118845,5189,480,3,961738060,F,45,7,80304,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
393635,3296,223,5,968057449,M,18,14,90292,Clerks (1994),Comedy,False
400983,948,529,4,975147527,M,56,12,43056,Searching for Bobby Fischer (1993),Drama,False
85336,3361,292,3,967683705,M,25,4,91790,Outbreak (1995),Action|Drama|Thriller,False
980544,6010,1503,3,956857727,M,35,0,79606,8 Heads in a Duffel Bag (1997),Comedy,False
959242,5536,535,3,959815602,M,25,16,67204,Short Cuts (1993),Drama,False
776476,2637,2906,2,973658778,F,35,20,44303,Random Hearts (1999),Drama|Romance,False
297884,5553,1089,5,959454861,M,35,3,29425,Reservoir Dogs (1992),Crime|Thriller,False
281685,877,2599,4,975270224,M,25,0,90631,Election (1999),Comedy,False
804857,4058,3197,3,965495288,M,25,6,73118,"Presidio, The (1988)",Action,False
701987,3189,2004,2,969790419,M,25,16,90292,Gremlins 2: The New Batch (1990),Comedy|Horror,False
668992,5922,2253,2,957471490,M,56,3,94561,Toys (1992),Action|Comedy|Fantasy,False
463307,854,830,2,975352410,F,25,16,44092,"First Wives Club, The (1996)",Comedy,False
526543,198,2378,3,976980885,M,25,12,55108,Police Academy (1984),Comedy,False
407894,1976,3755,4,974686327,M,35,5,58703,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
459330,1050,329,2,974962269,M,25,1,97302,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
398600,1051,3301,4,974958911,F,25,0,60513,"Whole Nine Yards, The (2000)",Comedy|Crime,False
155933,1128,1090,4,974907856,M,25,1,72701,Platoon (1986),Drama|War,False
709187,3965,145,3,965858794,M,18,11,65202,Bad Boys (1995),Action,False
162602,1875,920,4,974701538,M,35,12,94107,Gone with the Wind (1939),Drama|Romance|War,False
71886,2455,1210,3,974180079,M,35,7,48197,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
769295,3358,315,1,967697507,F,25,1,91790,"Specialist, The (1994)",Action,False
527469,1339,2011,1,974780920,M,35,18,85275,Back to the Future Part II (1989),Comedy|Sci-Fi,False
779856,1920,432,4,974777212,F,35,7,80122,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,False
85417,3842,292,3,978174372,F,35,16,92054,Outbreak (1995),Action|Drama|Thriller,False
114730,4287,1408,4,965277775,M,25,7,35244,"Last of the Mohicans, The (1992)",Action|Romance|War,False
248803,319,3006,4,1002940311,F,50,6,33436,"Insider, The (1999)",Drama,False
962515,5100,3371,5,962362357,M,50,6,193122042,Bound for Glory (1976),Drama,False
346769,3300,1380,3,969938483,M,35,5,19119,Grease (1978),Comedy|Musical|Romance,False
603187,2682,1892,3,973388213,M,18,4,43210,"Perfect Murder, A (1998)",Mystery|Thriller,False
916835,3365,2457,5,967665246,M,50,17,23059,Running Scared (1986),Action|Comedy,False
138303,5605,593,3,987373956,F,18,2,95008,"Silence of the Lambs, The (1991)",Drama|Thriller,False
88825,3562,1259,4,966787371,F,25,6,32812,Stand by Me (1986),Adventure|Comedy|Drama,False
938170,5539,1238,5,968169956,F,25,20,91403,Local Hero (1983),Comedy,False
83598,1094,1610,3,974930583,F,18,0,92626,"Hunt for Red October, The (1990)",Action|Thriller,False
754184,1291,3361,4,980308513,F,35,0,10011,Bull Durham (1988),Comedy,False
808486,4092,1297,3,965420510,F,25,0,19063,Real Genius (1985),Comedy,False
991501,5624,3289,1,959115133,M,25,7,19380,Not One Less (Yi ge dou bu neng shao) (1999),Drama,False
166610,3558,1385,4,966802739,M,18,17,66044,Under Siege (1992),Action,False
954931,2376,3125,3,974334779,M,25,1,13210,"End of the Affair, The (1999)",Drama,False
807833,408,3462,5,976288906,M,25,11,02143,Modern Times (1936),Comedy,False
465619,6011,2094,3,956783910,M,35,15,80538,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
697396,1502,2338,1,975144096,M,18,4,12188,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,False
271149,4169,2725,5,973310236,M,50,0,66048,Twin Falls Idaho (1999),Drama,False
971836,757,2597,2,975455706,M,25,12,97401,Lost & Found (1999),Comedy|Romance,False
835376,588,1264,5,975944144,F,25,11,23220,Diva (1981),Action|Drama|Mystery|Romance|Thriller,False
654185,3596,1186,4,966631370,F,35,4,19104,"Sex, Lies, and Videotape (1989)",Drama,False
729439,3735,2478,3,966923336,M,25,0,10009,Three Amigos! (1986),Comedy|Western,False
908684,2106,3185,4,975970712,F,18,20,495321,Snow Falling on Cedars (1999),Drama,False
178678,2459,356,5,974174101,M,50,7,44313,Forrest Gump (1994),Comedy|Romance|War,False
146611,1874,3735,4,974697498,M,45,7,95076,Serpico (1973),Crime|Drama,False
729221,1447,2478,4,981022896,M,18,4,80521,Three Amigos! (1986),Comedy|Western,False
886692,2205,1177,3,974606379,F,25,7,10016,Enchanted April (1991),Drama,False
795201,5643,922,4,958956518,F,35,1,84108,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,False
96838,1741,110,3,974709078,M,35,7,91107,Braveheart (1995),Action|Drama|War,False
320377,2068,34,3,974660388,F,35,12,43528,Babe (1995),Children's|Comedy|Drama,False
247312,2178,224,5,974612208,M,45,14,85251,Don Juan DeMarco (1995),Comedy|Drama|Romance,False
456793,3269,3608,3,968199885,F,18,20,45220,Pee-wee's Big Adventure (1985),Comedy,False
221368,1667,3527,4,975017040,M,50,16,98516,Predator (1987),Action|Sci-Fi|Thriller,False
881405,3507,419,1,967066166,M,25,0,02472,"Beverly Hillbillies, The (1993)",Comedy,False
767111,166,3441,3,977294040,M,18,4,92802,Red Dawn (1984),Action|War,False
674339,3453,940,4,967241427,M,35,7,07981,"Adventures of Robin Hood, The (1938)",Action|Adventure,False
915703,5812,1629,4,968566823,F,25,7,92120,"MatchMaker, The (1997)",Comedy|Romance,False
92761,1073,1188,5,974939833,F,25,6,72211,Strictly Ballroom (1992),Comedy|Romance,False
919895,5107,451,3,962338756,F,45,0,08081,Flesh and Bone (1993),Drama|Mystery|Romance,False
578489,1015,3036,3,975039270,M,35,3,11220,Quest for Fire (1981),Adventure,False
267213,5039,3163,3,962511591,F,35,4,97068,Topsy-Turvy (1999),Drama,False
521734,2934,539,4,971487343,F,35,20,91324,Sleepless in Seattle (1993),Comedy|Romance,False
476900,48,1377,3,978063860,M,25,4,92107,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
370849,1448,465,4,976131400,F,25,3,17522,Heaven & Earth (1993),Action|Drama|War,False
519112,4042,2009,4,965512086,M,35,15,94002,Soylent Green (1973),Sci-Fi|Thriller,False
269624,45,2723,2,977990953,F,45,16,94110,Mystery Men (1999),Action|Adventure|Comedy,False
282347,3285,2599,4,968116033,M,25,4,44706,Election (1999),Comedy,False
501598,4238,953,5,965421464,M,35,16,44691,It's a Wonderful Life (1946),Drama,False
487529,18,3704,4,978153493,F,18,3,95825,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
363475,1228,1916,3,976755036,M,25,1,94720,Buffalo 66 (1998),Action|Comedy|Drama,False
525579,4286,3175,3,965279318,M,35,17,11554,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
554280,3621,2046,2,966575172,M,18,4,33023,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,False
661235,4049,2153,1,965498474,M,45,11,33133,"Avengers, The (1998)",Action|Adventure,False
415644,4680,778,5,963683205,M,35,0,04473,Trainspotting (1996),Drama,False
218877,2753,2366,3,973200244,F,50,20,27516,King Kong (1933),Action|Adventure|Horror,False
463419,3217,830,4,968776955,F,35,0,92630,"First Wives Club, The (1996)",Comedy,False
857373,5831,3555,4,957893601,M,25,1,92120,U-571 (2000),Action|Thriller,False
259074,1183,2716,3,974854166,M,35,19,94598,Ghostbusters (1984),Comedy|Horror,False
467029,1882,1294,2,974702863,M,35,16,92352,M*A*S*H (1970),Comedy|War,False
341263,4371,1441,4,965181424,F,18,4,63109,Benny & Joon (1993),Comedy|Romance,False
376157,3825,111,5,965938797,M,18,1,06279,Taxi Driver (1976),Drama|Thriller,False
679081,5733,2019,5,958431228,M,25,4,48109,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,False
260493,5049,2716,4,962500253,M,25,12,60613,Ghostbusters (1984),Comedy|Horror,False
101323,3280,3471,3,968349208,M,25,7,33486,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
746177,4204,2917,4,965325489,M,35,7,06905,Body Heat (1981),Crime|Thriller,False
922189,3519,1707,1,967573542,F,25,14,11215,Home Alone 3 (1997),Children's|Comedy,False
114088,456,1408,3,976299981,M,35,0,55105,"Last of the Mohicans, The (1992)",Action|Romance|War,False
106949,4739,1873,3,963272543,M,25,3,32580,"Mis�rables, Les (1998)",Drama,False
62388,2496,2194,3,974434541,M,50,1,37932,"Untouchables, The (1987)",Action|Crime|Drama,False
199034,5605,1261,3,959194284,F,18,2,95008,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
893809,660,1686,3,976744264,M,45,16,70507,Red Corner (1997),Crime|Thriller,False
688594,293,1327,1,976654872,M,56,1,55337-4056,"Amityville Horror, The (1979)",Horror,False
384241,5847,345,4,957795015,F,18,4,02464,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,False
586413,4062,3354,3,965480393,M,25,7,60559,Mission to Mars (2000),Sci-Fi,False
591114,4050,1982,5,966105600,M,35,6,60061,Halloween (1978),Horror,False
266589,4578,1704,5,964388595,M,25,0,02134,Good Will Hunting (1997),Drama,False
186305,2103,3534,4,974845898,M,35,12,03062,28 Days (2000),Comedy,False
784143,4600,2798,3,967480683,M,25,0,46240,Problem Child (1990),Comedy,False
651190,1135,2117,3,974881655,M,50,13,98201,Nineteen Eighty-Four (1984),Drama|Sci-Fi,False
727595,192,1222,4,993513056,M,18,1,10977,Full Metal Jacket (1987),Action|Drama|War,False
991551,2857,3445,3,972509642,M,25,0,10469,Eyes of Laura Mars (1978),Mystery|Thriller,False
471080,2685,1371,5,973375439,M,45,7,02116,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
887955,1698,1280,5,974708395,M,35,2,97214,Raise the Red Lantern (1991),Drama,False
120957,2996,1265,2,972415780,M,18,0,63011,Groundhog Day (1993),Comedy|Romance,False
32868,876,745,5,975271161,M,25,4,43202,"Close Shave, A (1995)",Animation|Comedy|Thriller,False
567507,854,1461,1,975352490,F,25,16,44092,Vegas Vacation (1997),Comedy,False
768520,4007,2146,2,965550237,M,35,12,88005,St. Elmo's Fire (1985),Drama|Romance,False
585510,3095,3269,5,969644820,F,25,3,06810,Forever Young (1992),Adventure|Romance|Sci-Fi,False
64941,2020,2268,3,974675113,M,25,7,45011,"Few Good Men, A (1992)",Crime|Drama,False
789456,3641,471,4,966480220,M,25,0,92008,"Hudsucker Proxy, The (1994)",Comedy|Romance,False
260533,5153,2716,3,961968190,M,25,7,60046,Ghostbusters (1984),Comedy|Horror,False
667947,6030,1882,2,956719075,M,25,17,32618,Godzilla (1998),Action|Sci-Fi,False
876409,3309,2532,3,967967487,M,25,17,20707,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,False
812902,1500,3429,4,988252091,M,25,17,98115,Creature Comforts (1990),Animation|Comedy,False
494082,3878,2407,5,965835792,M,35,16,22124,Cocoon (1985),Comedy|Sci-Fi,False
411605,5605,3253,3,959555395,F,18,2,95008,Wayne's World (1992),Comedy,False
369543,2376,1639,4,974334172,M,25,1,13210,Chasing Amy (1997),Drama|Romance,False
804265,2583,3769,5,974074215,M,35,7,19610,Thunderbolt and Lightfoot (1974),Action,False
342024,5522,1088,2,959646246,M,25,14,02460,Dirty Dancing (1987),Musical|Romance,False
49911,1150,1028,4,974870268,F,25,20,75226,Mary Poppins (1964),Children's|Comedy|Musical,False
334501,3096,3536,5,989435609,F,45,3,38028,Keeping the Faith (2000),Comedy|Romance,False
224568,1656,1240,4,974711091,M,25,17,94122,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
956301,5775,1404,2,958167424,M,25,11,10024,Night Falls on Manhattan (1997),Crime|Drama,False
450957,4879,316,2,962764862,M,25,3,60626,Stargate (1994),Action|Adventure|Sci-Fi,False
967618,5954,1612,4,957654323,M,45,11,70802,"Kiss Me, Guido (1997)",Comedy,False
910739,3754,3811,4,966119106,M,56,7,94612,Breaker Morant (1980),Drama|War,False
323316,3413,36,5,1031631466,F,25,17,92084,Dead Man Walking (1995),Drama,False
265726,1168,1704,4,974934551,F,25,0,94109,Good Will Hunting (1997),Drama,False
503822,1980,1125,4,974772477,M,35,7,06460,"Return of the Pink Panther, The (1974)",Comedy,False
493151,3312,2405,4,1002699566,F,18,4,90039,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
726129,5306,2374,2,961017173,F,25,17,92121,Gung Ho (1986),Comedy|Drama,False
864736,889,218,3,975250804,M,45,20,10024,Boys on the Side (1995),Comedy|Drama,False
687890,1812,2990,5,976499145,F,25,12,48103,Licence to Kill (1989),Action,False
89286,5273,1259,4,961110136,M,56,20,91030,Stand by Me (1986),Adventure|Comedy|Drama,False
344114,899,2469,2,975216610,F,25,1,30605,Peggy Sue Got Married (1986),Comedy|Romance,False
769076,4144,673,3,965346138,M,18,4,02451,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,False
273034,3727,2580,4,966224153,M,35,7,74401,Go (1999),Crime,False
376330,4666,111,5,964809515,M,35,1,53704,Taxi Driver (1976),Drama|Thriller,False
399720,5468,1343,4,967829723,M,25,12,94618,Cape Fear (1991),Thriller,False
405236,272,3178,3,976695842,M,18,0,80302,"Hurricane, The (1999)",Drama,False
81217,4732,3107,3,963636003,M,25,14,24450,Backdraft (1991),Action|Drama,False
523391,4957,3247,3,962759831,M,25,2,48197,Sister Act (1992),Comedy|Crime,False
323977,660,2406,3,975698783,M,45,16,70507,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
568740,4322,440,3,965258049,F,50,6,75605,Dave (1993),Comedy|Romance,False
104380,5317,589,4,972360743,F,25,0,02138,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
4680,1724,2355,4,974705798,M,18,4,00961,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
630583,4064,247,4,965479320,M,45,0,20851,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
702920,1264,1717,3,974821562,M,25,1,53711,Scream 2 (1997),Horror|Thriller,False
247015,5026,1909,3,962579998,M,25,17,92584,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
806214,1837,1041,5,974838233,M,25,2,08817,Secrets & Lies (1996),Drama,False
293248,2825,194,3,972611352,F,25,20,94014,Smoke (1995),Drama,False
119099,5767,480,5,958176129,M,25,2,75287,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
774284,2665,413,2,974471224,M,35,11,98443,Airheads (1994),Comedy,False
833114,1218,2379,1,976718014,M,56,15,13207,Police Academy 2: Their First Assignment (1985),Comedy,False
112024,2628,515,3,973627744,F,25,2,11217,"Remains of the Day, The (1993)",Drama,False
772384,5624,3543,3,959115503,M,25,7,19380,Diner (1982),Comedy|Drama,False
548447,4172,2108,4,965333714,M,35,7,19901,L.A. Story (1991),Comedy|Romance,False
978092,1285,3128,3,974793752,M,35,4,98125,"Map of the World, A (1999)",Drama,False
923639,1584,1919,2,976775403,M,25,19,45701,Madeline (1998),Children's|Comedy,False
144275,424,2396,4,976292548,M,25,17,55112,Shakespeare in Love (1998),Comedy|Romance,False
706021,3290,3273,3,968093332,M,25,14,90292,Scream 3 (2000),Horror|Mystery|Thriller,False
245705,5543,728,4,959617280,M,25,17,97401,Cold Comfort Farm (1995),Comedy,False
455187,4748,750,5,963272410,M,45,16,60302,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
560467,5557,2076,5,959440623,M,35,14,33701,Blue Velvet (1986),Drama|Mystery,False
424900,3760,1252,4,966096804,M,50,0,55128,Chinatown (1974),Film-Noir|Mystery|Thriller,False
501445,2934,953,4,971491289,F,35,20,91324,It's a Wonderful Life (1946),Drama,False
194122,802,653,3,975400182,M,25,16,22801,Dragonheart (1996),Action|Adventure|Fantasy,False
79736,3589,434,1,966655453,F,45,0,80010,Cliffhanger (1993),Action|Adventure|Crime,False
305233,3475,1594,1,998250420,M,25,14,33133,In the Company of Men (1997),Drama,False
262855,4344,162,5,965228222,M,25,1,44240,Crumb (1994),Documentary,False
146644,2279,3735,5,974560201,M,50,7,08816,Serpico (1973),Crime|Drama,False
726767,5329,3258,4,961006125,F,25,5,91773,Death Becomes Her (1992),Comedy,False
691021,5418,1407,4,960185727,F,25,0,53589,Scream (1996),Horror|Thriller,False
578081,3336,2641,4,968043695,M,35,17,93436,Superman II (1980),Action|Adventure|Sci-Fi,False
41676,150,1,4,978161692,M,35,7,98144,Toy Story (1995),Animation|Children's|Comedy,False
416527,3757,3916,5,980710013,M,25,7,92612,Remember the Titans (2000),Drama,False
904126,4422,3672,3,965118962,M,25,5,10463,Benji (1974),Adventure|Children's,False
757202,1546,2245,1,974820749,M,25,4,22903,Working Girl (1988),Comedy|Drama,False
471914,1645,2174,4,974978513,F,18,9,62225,Beetlejuice (1988),Comedy|Fantasy,False
108654,2769,2858,4,973116318,M,25,7,20170,American Beauty (1999),Comedy|Drama,False
177603,4497,1244,5,964999455,M,50,0,29678,Manhattan (1979),Comedy|Drama|Romance,False
596887,1958,2724,3,989972866,F,25,1,17055,Runaway Bride (1999),Comedy|Romance,False
415004,5488,3623,2,964213925,M,25,15,91125,Mission: Impossible 2 (2000),Action|Thriller,False
825242,5560,2926,3,959375793,F,35,17,98036,Hairspray (1988),Comedy|Drama,False
759517,1321,2352,3,974778317,F,25,14,34639,"Big Chill, The (1983)",Comedy|Drama,False
911230,3577,1066,4,966710812,F,56,0,00231,Shall We Dance? (1937),Comedy|Musical|Romance,False
240685,4728,2700,5,1032134112,M,25,19,31401,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
517185,1904,2872,2,974757343,M,18,1,30115,Excalibur (1981),Action|Drama|Fantasy|Romance,False
601641,1803,2763,4,974704669,M,25,2,50021,"Thomas Crown Affair, The (1999)",Action|Thriller,False
687278,651,1321,4,975705049,M,35,7,20895,"American Werewolf in London, An (1981)",Horror,False
627426,3013,3932,4,971134213,M,45,17,97124,"Invisible Man, The (1933)",Horror|Sci-Fi,False
250781,1492,50,4,974749819,M,25,12,98102,"Usual Suspects, The (1995)",Crime|Thriller,False
744345,5039,3634,4,962512357,F,35,4,97068,Seven Days in May (1964),Thriller,False
399755,5824,1343,2,957967108,M,18,12,18052,Cape Fear (1991),Thriller,False
700442,5788,1994,5,958522610,M,25,0,92646,Poltergeist (1982),Horror|Thriller,False
906252,2628,3328,1,973626624,F,25,2,11217,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,False
607995,1120,2273,3,1037339891,M,18,4,95616,Rush Hour (1998),Action|Thriller,False
133435,65,1198,4,986615072,M,35,12,55803,Raiders of the Lost Ark (1981),Action|Adventure,False
398195,4139,1777,3,965350578,M,56,14,40207,"Wedding Singer, The (1998)",Comedy|Romance,False
583120,3065,60,5,971149333,F,18,4,48135,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,False
942026,1181,1929,3,974948836,M,35,7,20716,Grand Hotel (1932),Drama,False
123082,5039,1370,1,962512747,F,35,4,97068,Die Hard 2 (1990),Action|Thriller,False
644987,5647,2526,1,958872966,M,18,1,62522,Meteor (1979),Sci-Fi,False
200578,5831,1266,5,957896125,M,25,1,92120,Unforgiven (1992),Western,False
201544,4213,733,5,965838975,M,35,7,63125,"Rock, The (1996)",Action|Adventure|Thriller,False
820727,2825,1299,5,973231430,F,25,20,94014,"Killing Fields, The (1984)",Drama|War,False
965843,549,3272,4,976069425,M,25,6,53217,Bad Lieutenant (1992),Crime|Drama,False
465185,2200,2094,4,974605059,M,35,1,60016,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
295940,2109,1517,4,974659636,M,25,16,13090,Austin Powers: International Man of Mystery (1997),Comedy,False
973242,1764,2513,3,974702198,M,18,0,75149,Pet Sematary (1989),Horror,False
699048,4086,3082,5,965502131,F,1,10,55391,"World Is Not Enough, The (1999)",Action|Thriller,False
775514,802,1457,3,975405139,M,25,16,22801,Fools Rush In (1997),Comedy|Romance,False
853613,4041,2027,2,965714761,M,18,3,48005,Mafia! (1998),Comedy|Crime,False
145929,4803,2396,5,962938177,F,25,16,45750,Shakespeare in Love (1998),Comedy|Romance,False
24574,3199,1270,4,968631042,M,18,0,57106,Back to the Future (1985),Comedy|Sci-Fi,False
541475,2109,2968,2,974656269,M,25,16,13090,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
276784,2990,1643,5,970954588,M,35,12,45243,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,False
826359,5755,3167,5,958280338,F,35,2,78744,Carnal Knowledge (1971),Drama,False
319160,5387,1897,5,960401607,F,25,1,45056,High Art (1998),Drama|Romance,False
991720,1962,3894,3,976463644,F,18,1,60914,Solas (1999),Drama,False
975221,3546,2351,3,966856798,M,25,20,41706,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,False
911966,5394,2583,4,1010868160,M,18,0,60618,Cookie's Fortune (1999),Mystery,False
457826,5954,2662,5,957129306,M,45,11,70802,"War of the Worlds, The (1953)",Action|Sci-Fi|War,False
905508,4342,3024,4,965233292,M,25,0,66614,Piranha (1978),Horror|Sci-Fi,False
444732,1680,2078,3,974712924,M,25,20,95380,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,False
